Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(usd),Score
108,2,1,1,1,Shahr-e-Ziba,5100000000.0,170000.0,3
134,2,1,1,1,Mehran,940000000.0,31333.33,3
70,2,1,1,1,East Ferdows Boulevard,2160000000.0,72000.0,3
64,2,1,1,1,Punak,2240000000.0,74666.67,3
68,2,1,1,1,Southern Janatabad,2200000000.0,73333.33,3
105,2,1,1,1,Shahran,3800000000.0,126666.67,3
78,2,1,1,1,Si Metri Ji,1350000000.0,45000.0,3
110,2,1,1,1,Zafar,5700000000.0,190000.0,3
92,2,1,1,1,Punak,4100000000.0,136666.67,3
96,2,1,1,1,Gheitarieh,6175000000.0,205833.33,3
108,2,1,1,1,Persian Gulf Martyrs Lake,3500000000.0,116666.67,3
80,2,1,1,1,Heravi,4300000000.0,143333.33,3
56,2,1,1,0,Andisheh,515000000.0,17166.67,2
93,2,1,1,1,Jeyhoon,2600000000.0,86666.67,3
530,4,1,1,1,Dorous,79500000000.0,2650000.0,3
98,2,1,1,1,Si Metri Ji,1950000000.0,65000.0,3
100,2,1,1,0,Shahr-e-Ziba,3800000000.0,126666.67,2
150,3,1,1,1,Persian Gulf Martyrs Lake,765000000.0,25500.0,3
270,4,1,1,0,Jordan,13000000000.0,433333.33,2
130,2,1,1,1,Pasdaran,9500000000.0,316666.67,3
90,2,1,1,1,Northern Chitgar,690000000.0,23000.0,3
75,2,1,1,1,Heravi,4590000000.0,153000.0,3
300,3,1,1,0,Argentina,17000000000.0,566666.67,2
97,2,1,0,1,Si Metri Ji,1900000000.0,63333.33,2
73,2,1,1,0,Parand,375000000.0,12500.0,2
85,2,1,1,0,Ostad Moein,2000000000.0,66666.67,2
105,2,1,1,1,West Ferdows Boulevard,3500000000.0,116666.67,3
90,2,1,1,1,Southern Janatabad,3750000000.0,125000.0,3
130,2,1,1,1,Velenjak,18200000000.0,606666.67,3
90,2,1,1,1,North Program Organization,4750000000.0,158333.33,3
82,2,1,1,1,Boloorsazi,1600000000.0,53333.33,3
65,2,1,0,1,Air force,1750000000.0,58333.33,2
155,3,1,1,1,Gheitarieh,13000000000.0,433333.33,3
90,2,1,1,1,Central Janatabad,3550000000.0,118333.33,3
93,2,1,1,1,Shahran,2880000000.0,96000.0,3
84,2,1,1,1,Shahran,2400000000.0,80000.0,3
107,2,1,1,1,Parand,550000000.0,18333.33,3
150,3,1,1,1,Tajrish,12750000000.0,425000.0,3
165,3,1,1,1,Gheitarieh,12300000000.0,410000.0,3
87,2,1,0,1,Parand,550000000.0,18333.33,2
76,2,1,1,0,Shahran,1990000000.0,66333.33,2
83,2,1,1,1,Shahran,2980000000.0,99333.33,3
115,2,1,1,1,Central Janatabad,3900000000.0,130000.0,3
115,2,1,1,1,Jordan,6200000000.0,206666.67,3
85,2,1,0,1,Abuzar,2715000000.0,90500.0,2
123,2,1,1,1,Yousef Abad,7630000000.0,254333.33,3
115,2,1,0,1,Shahrake Qods,950000000.0,31666.67,2
250,3,1,1,1,Velenjak,40000000000.0,1333333.33,3
80,2,1,1,1,Jeyhoon,2220000000.0,74000.0,3
125,2,1,1,1,Gheitarieh,12500000000.0,416666.67,3
170,3,1,1,1,Mirdamad,11800000000.0,393333.33,3
105,2,1,1,1,Shahrake Qods,920000000.0,30666.67,3
95,2,1,1,1,Shahrake Qods,930000000.0,31000.0,3
78,2,1,1,0,Water Organization,2500000000.0,83333.33,2
110,2,1,1,1,Shahran,4070000000.0,135666.67,3
71,2,1,1,1,East Ferdows Boulevard,2950000000.0,98333.33,3
88,2,1,1,1,Saadat Abad,5200000000.0,173333.33,3
135,3,1,1,1,Saadat Abad,7500000000.0,250000.0,3
120,3,1,1,1,Persian Gulf Martyrs Lake,1750000000.0,58333.33,3
72,2,1,1,1,Ostad Moein,1860000000.0,62000.0,3
100,2,1,1,1,Southern Janatabad,5600000000.0,186666.67,3
253,4,1,1,1,Jordan,11385000000.0,379500.0,3
90,2,1,1,1,Northern Chitgar,690000000.0,23000.0,3
72,2,1,1,1,Jeyhoon,1850000000.0,61666.67,3
98,2,1,1,1,Shahran,4080000000.0,136000.0,3
145,3,1,1,1,Vanak,7900000000.0,263333.33,3
93,2,1,1,1,Saadat Abad,4950000000.0,165000.0,3
125,3,1,1,1,Salsabil,3500000000.0,116666.67,3
60,2,1,1,0,Azarbaijan,1620000000.0,54000.0,2
120,2,1,1,1,Yousef Abad,7200000000.0,240000.0,3
118,2,1,1,1,Northern Chitgar,320000000.0,10666.67,3
89,2,1,1,1,Punak,3000000000.0,100000.0,3
80,2,1,1,1,North Program Organization,2950000000.0,98333.33,3
80,2,1,1,1,East Ferdows Boulevard,2980000000.0,99333.33,3
115,2,1,1,1,Saadat Abad,6000000000.0,200000.0,3
91,2,1,1,1,Parand,465000000.0,15500.0,3
74,2,1,1,1,Amirieh,1700000000.0,56666.67,3
92,2,1,1,1,Shahran,3200000000.0,106666.67,3
92,2,1,1,1,Shahr-e-Ziba,3300000000.0,110000.0,3
90,2,1,1,1,Sadeghieh,3300000000.0,110000.0,3
140,3,1,1,1,Kook,1792000000.0,59733.33,3
81,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33,3
98,2,1,1,1,Zargandeh,5800000000.0,193333.33,3
84,2,1,1,1,Shahran,2410000000.0,80333.33,3
92,2,1,1,1,Shahran,2900000000.0,96666.67,3
86,2,1,1,1,Shahedshahr,421000000.0,14033.33,3
90,2,1,1,1,Northern Chitgar,1315000000.0,43833.33,3
80,2,1,1,1,Punak,2800000000.0,93333.33,3
120,2,1,1,1,Railway,1536000000.0,51200.0,3
80,2,1,1,1,Jeyhoon,2100000000.0,70000.0,3
190,3,1,1,1,Niavaran,15200000000.0,506666.67,3
210,3,1,1,1,Kamranieh,34560000000.0,1152000.0,3
90,2,1,1,1,Central Janatabad,3590000000.0,119666.67,3
72,2,1,1,1,Darakeh,2900000000.0,96666.67,3
93,2,1,1,1,Persian Gulf Martyrs Lake,2300000000.0,76666.67,3
119,2,1,1,1,West Ferdows Boulevard,4950000000.0,165000.0,3
62,2,1,1,1,Punak,2200000000.0,73333.33,3
73,2,1,1,0,Aliabad South,850000000.0,28333.33,2
149,3,1,1,1,Parand,2100000000.0,70000.0,3
75,2,1,1,0,West Ferdows Boulevard,2480000000.0,82666.67,2
63,2,1,1,0,Punak,1880000000.0,62666.67,2
135,3,1,1,1,Niavaran,9000000000.0,300000.0,3
122,4,1,0,1,Amirabad,2400000000.0,80000.0,2
80,2,1,1,1,Shahran,2590000000.0,86333.33,3
86,2,1,1,0,Shahran,3100000000.0,103333.33,2
88,2,1,1,1,Southern Janatabad,4500000000.0,150000.0,3
220,3,1,1,1,Jordan,13500000000.0,450000.0,3
102,2,1,1,0,ShahrAra,2950000000.0,98333.33,2
97,2,1,1,1,Gheitarieh,6000000000.0,200000.0,3
150,3,1,1,1,Yousef Abad,11000000000.0,366666.67,3
100,2,1,1,1,Shahran,4200000000.0,140000.0,3
97,2,1,1,1,Shahran,3300000000.0,110000.0,3
80,2,1,1,1,Shahran,3950000000.0,131666.67,3
68,2,1,1,1,Ostad Moein,1680000000.0,56000.0,3
105,2,1,1,0,Fatemi,4300000000.0,143333.33,2
70,2,1,1,0,Punak,2300000000.0,76666.67,2
86,2,1,1,1,Central Janatabad,4300000000.0,143333.33,3
140,3,1,1,1,Jordan,7700000000.0,256666.67,3
112,2,1,1,1,Gheitarieh,8610000000.0,287000.0,3
140,3,1,1,1,Saadat Abad,8000000000.0,266666.67,3
70,2,1,1,1,Punak,2800000000.0,93333.33,3
175,3,1,1,1,Kamranieh,17000000000.0,566666.67,3
135,2,1,1,1,Ekhtiarieh,8100000000.0,270000.0,3
210,3,1,1,1,Farmanieh,33600000000.0,1120000.0,3
127,2,1,1,1,Shahryar,2500000000.0,83333.33,3
124,3,1,1,1,Gheitarieh,7700000000.0,256666.67,3
65,2,1,1,1,Shahran,2350000000.0,78333.33,3
110,2,1,1,1,Gheitarieh,8660000000.0,288666.67,3
200,4,1,1,1,Niavaran,15000000000.0,500000.0,3
240,3,1,1,0,Elahieh,34560000000.0,1152000.0,2
101,2,1,1,1,Jordan,5200000000.0,173333.33,3
82,2,1,1,1,Punak,3300000000.0,110000.0,3
150,3,1,1,0,Elahieh,11760000000.0,392000.0,2
106,2,1,1,1,Farmanieh,4450000000.0,148333.33,3
205,3,1,1,1,Farmanieh,20000000000.0,666666.67,3
125,2,1,1,1,Gheitarieh,1125000000.0,37500.0,3
85,2,1,1,1,Shahr-e-Ziba,2900000000.0,96666.67,3
220,4,1,1,0,Azarbaijan,15000000000.0,500000.0,2
99,2,1,1,1,Shahran,3900000000.0,130000.0,3
165,3,1,1,1,Shahrake Gharb,18150000000.0,605000.0,3
98,2,1,1,1,Pardis,650000000.0,21666.67,3
104,2,1,1,1,Persian Gulf Martyrs Lake,3500000000.0,116666.67,3
102,2,1,1,1,Shahran,4000000000.0,133333.33,3
112,2,1,1,1,Shahran,5400000000.0,180000.0,3
69,2,1,1,1,Jeyhoon,1700000000.0,56666.67,3
135,3,1,1,1,Saadat Abad,9000000000.0,300000.0,3
80,2,1,1,0,Shahr-e-Ziba,2480000000.0,82666.67,2
80,2,1,1,1,Persian Gulf Martyrs Lake,750000000.0,25000.0,3
108,2,1,1,1,Saadat Abad,8600000000.0,286666.67,3
150,2,1,1,1,Mirdamad,8200000000.0,273333.33,3
77,2,1,1,0,Firoozkooh,470000000.0,15666.67,2
106,2,1,1,1,Golestan,2340000000.0,78000.0,3
135,3,1,1,1,West Pars,5600000000.0,186666.67,3
68,2,1,1,1,Punak,2150000000.0,71666.67,3
136,3,1,1,1,Saadat Abad,11000000000.0,366666.67,3
77,2,1,1,1,Jeyhoon,1680000000.0,56000.0,3
94,2,1,1,1,West Ferdows Boulevard,4100000000.0,136666.67,3
120,3,1,1,1,Persian Gulf Martyrs Lake,295000000.0,9833.33,3
90,2,1,1,1,Persian Gulf Martyrs Lake,290000000.0,9666.67,3
144,3,1,1,1,Gheitarieh,7250000000.0,241666.67,3
110,3,1,1,1,Ozgol,6550000000.0,218333.33,3
60,2,1,1,1,Salsabil,1520000000.0,50666.67,3
69,2,1,1,0,Andisheh,980000000.0,32666.67,2
180,4,1,1,1,Persian Gulf Martyrs Lake,2720000000.0,90666.67,3
180,2,1,1,0,Parand,2100000000.0,70000.0,2
110,3,1,1,1,Ozgol,6550000000.0,218333.33,3
82,2,1,1,1,Gheitarieh,7000000000.0,233333.33,3
128,3,1,1,1,Gheitarieh,9200000000.0,306666.67,3
85,2,1,1,1,Farmanieh,6100000000.0,203333.33,3
110,3,1,1,1,West Pars,6550000000.0,218333.33,3
155,3,1,1,1,Jordan,13950000000.0,465000.0,3
65,2,1,1,1,Afsarieh,1550000000.0,51666.67,3
138,3,1,1,1,Jordan,9500000000.0,316666.67,3
135,3,1,1,1,Azarbaijan,3440000000.0,114666.67,3
135,3,1,1,1,Azarbaijan,3440000000.0,114666.67,3
175,3,1,1,1,Kook,10500000000.0,350000.0,3
145,3,1,1,1,Shahrake Gharb,10500000000.0,350000.0,3
285,4,1,1,1,Shahrake Gharb,28500000000.0,950000.0,3
125,3,1,1,1,Shahrake Gharb,11250000000.0,375000.0,3
115,2,1,1,1,Shahrake Gharb,12000000000.0,400000.0,3
89,3,1,1,1,Parand,430000000.0,14333.33,3
78,2,1,0,1,Jeyhoon,2250000000.0,75000.0,2
78,2,1,1,1,Parand,480000000.0,16000.0,3
82,2,1,1,1,Central Janatabad,3000000000.0,100000.0,3
80,2,1,1,1,West Ferdows Boulevard,3000000000.0,100000.0,3
80,2,1,1,1,East Ferdows Boulevard,3000000000.0,100000.0,3
73,2,1,1,1,Southern Janatabad,3060000000.0,102000.0,3
65,2,1,1,0,West Pars,1950000000.0,65000.0,2
72,2,1,1,1,Southern Janatabad,2550000000.0,85000.0,3
80,2,1,1,1,Southern Janatabad,3000000000.0,100000.0,3
80,2,1,1,1,Central Janatabad,3000000000.0,100000.0,3
97,2,1,1,1,Narmak,4000000000.0,133333.33,3
150,3,1,1,1,Niavaran,11000000000.0,366666.67,3
175,3,1,1,1,ShahrAra,7800000000.0,260000.0,3
157,3,1,1,1,Marzdaran,10200000000.0,340000.0,3
92,2,1,1,1,Feiz Garden,3350000000.0,111666.67,3
190,3,1,1,1,Pasdaran,12350000000.0,411666.67,3
110,2,1,1,1,Pasdaran,8800000000.0,293333.33,3
197,3,1,1,1,Marzdaran,15563000000.0,518766.67,3
107,2,1,1,1,Chidz,8600000000.0,286666.67,3
78,2,1,1,1,Farmanieh,7200000000.0,240000.0,3
112,2,1,1,1,Mahmoudieh,8400000000.0,280000.0,3
128,3,1,1,1,Marzdaran,6700000000.0,223333.33,3
193,3,1,1,1,Kook,13000000000.0,433333.33,3
120,2,1,1,1,Niavaran,9000000000.0,300000.0,3
115,2,1,1,1,Ghoba,8150000000.0,271666.67,3
95,2,1,1,1,Southern Janatabad,3300000000.0,110000.0,3
92,2,1,1,1,Central Janatabad,3400000000.0,113333.33,3
71,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67,2
95,2,1,1,1,Damavand,1750000000.0,58333.33,3
84,2,1,1,1,Salsabil,1900000000.0,63333.33,3
80,2,1,1,1,Amirieh,1800000000.0,60000.0,3
68,2,1,1,1,Shahran,2270000000.0,75666.67,3
90,2,1,1,1,Southern Janatabad,3350000000.0,111666.67,3
72,2,1,1,1,Amirieh,1670000000.0,55666.67,3
80,2,1,1,1,Qasr-od-Dasht,1800000000.0,60000.0,3
71,2,1,1,1,Amirieh,1650000088.0,55000.0,3
86,2,1,1,1,Amirieh,1980000000.0,66000.0,3
105,3,1,1,1,East Ferdows Boulevard,5830000000.0,194333.33,3
72,2,1,1,1,Abazar,3350000000.0,111666.67,3
186,3,1,1,1,Pasdaran,9300000000.0,310000.0,3
110,2,1,1,1,Heravi,6050000000.0,201666.67,3
90,2,1,1,1,Southern Janatabad,3350000000.0,111666.67,3
84,2,1,1,1,Islamshahr,855000000.0,28500.0,3
105,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,3
100,2,1,1,1,Saadat Abad,4550000000.0,151666.67,3
93,2,1,1,1,Saadat Abad,3900000000.0,130000.0,3
135,3,1,1,1,Saadat Abad,7500000000.0,250000.0,3
100,2,1,1,1,Saadat Abad,4480000000.0,149333.33,3
90,2,1,1,1,Saadat Abad,5250000000.0,175000.0,3
73,2,1,1,1,Central Janatabad,1900000000.0,63333.33,3
82,2,1,1,1,Shahran,3600000000.0,120000.0,3
148,3,1,1,1,Yousef Abad,8140000000.0,271333.33,3
90,2,1,0,1,Shahran,3150000000.0,105000.0,2
112,2,1,1,1,Darabad,7000000000.0,233333.33,3
70,2,1,1,0,Narmak,1850000000.0,61666.67,2
107,2,1,1,1,Mirdamad,7597000000.0,253233.33,3
76,2,1,1,1,Shahr-e-Ziba,2850000000.0,95000.0,3
130,3,1,1,1,Persian Gulf Martyrs Lake,865000000.0,28833.33,3
63,3,1,1,0,Shoosh,1200000000.0,40000.0,2
76,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67,3
140,3,1,1,1,Daryan No,6300000000.0,210000.0,3
186,3,1,1,1,Velenjak,15000000000.0,500000.0,3
140,3,1,1,1,Mehran,8400000000.0,280000.0,3
114,2,1,1,1,Persian Gulf Martyrs Lake,4000000000.0,133333.33,3
180,3,1,1,1,Kamranieh,14000000000.0,466666.67,3
120,3,1,1,1,Sattarkhan,5400000000.0,180000.0,3
137,3,1,1,1,Punak,6850000000.0,228333.33,3
92,2,1,1,1,Shahran,3220000000.0,107333.33,3
80,2,1,1,1,Punak,3760000000.0,125333.33,3
88,2,1,1,1,Central Janatabad,4000000000.0,133333.33,3
118,2,1,1,1,Mehran,7080000000.0,236000.0,3
180,3,1,1,0,Marzdaran,10800000000.0,360000.0,2
123,3,1,1,1,Velenjak,12500000000.0,416666.67,3
148,3,1,1,1,Daryan No,6000000000.0,200000.0,3
80,2,1,1,1,Ostad Moein,2250000000.0,75000.0,3
133,3,1,0,1,Shahrake Gharb,10000000000.0,333333.33,2
75,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33,3
81,2,1,1,1,West Ferdows Boulevard,4455000000.0,148500.0,3
74,2,1,1,1,Mehran,4070000000.0,135666.67,3
97,2,1,1,1,Shahran,2700000000.0,90000.0,3
94,2,1,1,1,Niavaran,8450000000.0,281666.67,3
113,3,1,1,1,Ostad Moein,3170000000.0,105666.67,3
86,2,1,1,1,Southern Janatabad,3500000000.0,116666.67,3
83,2,1,1,1,Niavaran,6800000000.0,226666.67,3
105,2,1,1,1,Dorous,5600000000.0,186666.67,3
